LCE255P,255,25.5,31.3,48,66.5,83.5,96.3,114,143,154,169,186,195,234,255,310,340
LCE280P,280,28,34.3,52.7,73,91.7,106,125,157,169,186,204,215,257,280,341,374
LCE300P,300,30,36.8,56.5,78.3,98.3,113,134,168,181,199,219,230,275,300,365,400
LCE330P,330,33,40.5,62.1,86.1,108,125,147,185,199,219,241,253,303,330,402,440
LCE360P,360,36,44.1,67.8,93.9,118,136,160,201,218,239,263,276,330,360,438,481
LCE375P,375,37.5,46,70.6,97.8,123,142,167,210,227,249,274,287,344,375,457,501
LBE400P,400,40,49,75.3,104,131,151,178,224,242,265,292,306,367,400,487,534
LBE415P,415,41.5,50.9,78.1,108,136,157,185,232,251,275,303,318,381,415,505,554
LBE460P,460,46,56.4,86.6,120,151,174,205,257,278,305,336,352,422,460,560,614
LBE500P,500,50,61.3,94.1,130,164,189,223,280,302,331,365,383,459,500,609,667
LBE510P,510,51,62.5,96,133,167,193,227,285,308,338,372,391,468,510,621,681
LBE550P,550,55,67.4,104,143,180,208,245,308,332,364,401,421,505,550,670,734
LBE600P,600,60,73.6,113,157,197,226,267,336,363,398,438,460,550,600,730,801
LBE650P,650,65,79.7,122,170,213,245,289,364,393,431,474,498,596,650,791,868
LBE700P,700,70,85.8,132,183,229,264,312,392,423,464,511,536,642,700,852,934
LBE750P,750,75,92,141,196,246,283,334,420,453,497,547,575,688,750,913,1001
LBE800P,800,80,98,151,209,262,302,356,447,483,530,584,613,734,800,974,1068
LBE830P,830,83,102,156,217,272,313,370,464,501,550,606,636,761,830,1010,1108
LBE890P,890,89,109,168,232,292,336,396,498,538,590,649,682,816,890,1083,1188
LBE925P,925,92.5,113,174,241,303,349,412,517,559,613,675,709,849,925,1126,1235
LBE980P,980,98,120,184,256,321,370,436,548,592,649,715,751,899,980,1193,1308
LBE1000P,1000,100,123,188,261,328,377,445,559,604,663,730,766,917,1000,1217,1335
LBE1020P,1020,102,125,192,266,334,385,454,571,616,676,744,781,936,1020,1242,1361
LBE1070P,1070,107,131,201,279,351,404,477,599,646,709,781,820,982,1070,1303,1428
LBE1100P,1100,110,135,207,287,360,415,490,615,665,729,803,843,1009,1100,1339,1468
LBE1150P,1150,115,141,217,300,377,434,512,643,695,762,839,881,1055,1150,1400,1535
LBE1200P,1200,120,147,226,313,393,453,534,671,725,795,876,919,1101,1200,1461,1602
LBE1250P,1250,125,153,235,326,410,472,557,699,755,828,912,958,1147,1250,1522,1668
LBE1300P,1300,130,159,245,339,426,491,579,727,785,862,948,996,1193,1300,1583,1735
LBE1350P,1350,135,166,254,352,442,510,601,755,816,895,985,1034,1238,1350,1643,1802
LBE1400P,1400,140,172,264,365,459,528,624,783,846,928,1021,1073,1284,1400,1704,1869
LBE1450P,1450,145,178,273,378,475,547,646,811,876,961,1058,1111,1330,1450,1765,1935
LBE1500P,1500,150,184,282,391,491,566,668,839,906,994,1094,1149,1376,1500,1826,2002
LBE1550P,1550,155,190,292,404,508,585,690,867,937,1027,1131,1187,1422,1550,1887,2069
LBE1600P,1600,160,196,301,417,524,604,713,895,967,1060,1167,1226,1468,1600,1948,2136
LBE1660P,1660,166,204,313,433,544,627,739,929,1003,1100,1211,1272,1523,1660,2021,2216
LBE1690P,1690,169,207,318,441,554,638,753,945,1021,1120,1233,1295,1550,1690,2057,2256
